business_name,text_original,rating,rating_category,rating_group,review_word_count,final_cluster,theme,theme_confidence,restaurant_type
Popeyes,I couldn't finish my meal .Bad smell and bad taste. It seems that the chicken is spoiled. I don't know what to say; but you should not eat in this place. I feel bad because I decided to eat from them.,2,taste,NEGATIVE (1-2),41,5,Waiting Time & Service Friction,High,Other / Unknown
Popeyes,Delicious and reasonably priced!,5,taste,POSITIVE (4-5),4,3,Price & Value,High,Other / Unknown
Say Cheese,The waiters are polite and very interested. The place consists of two concepts; you can eat standing or sitting. The flavors were perfect.,2,outdoor_atmosphere,NEGATIVE (1-2),23,9,Positive Overall Experience,Medium,Other / Unknown
Say Cheese,Pasta was fresh. There is always a long queue in front of the place. I ate fettuccine Alfredo; The sauce and flavor were good.,5,menu,POSITIVE (4-5),24,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Say Cheese,It was served quickly even though it was crowded. It is not a great taste; but it can be preferred for a quick snack.,4,taste,POSITIVE (4-5),24,5,Waiting Time & Service Friction,High,Other / Unknown
Say Cheese,Great taste.,3,outdoor_atmosphere,MIXED (3),2,10,Short Positive Praise / Recommendation,High,Other / Unknown
Say Cheese,There are many queues. There is a lack of coordination in the place. Even though you ask for service; they take the bill as soon as the food arrives. Not everyone can eat sitting down; We ate standing.,1,outdoor_atmosphere,NEGATIVE (1-2),38,6,Staff & Service Quality,High,Other / Unknown
Say Cheese,A delicious masterpiece comes out when it is made in a Parmesan wheel; made with fresh pasta dough by hand; and with its beautiful sauces. The price is also quite reasonable.,4,taste,POSITIVE (4-5),31,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Say Cheese,Personally; it's very nice Pasta is made; I tried most of the sauces; they were all very good.,5,outdoor_atmosphere,POSITIVE (4-5),18,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Say Cheese,It's a very sweet place. Thanks to social media; I learned from there and came. Pasta wasn't bad. In terms of taste; I think it is no different from normal pasta with sauce. The employees are very kind. Order speed is very good. Also; prices are affordable.,4,taste,POSITIVE (4-5),47,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Say Cheese,There are two parts that you can eat standing or sitting; I'm sure it will be much more enjoyable if you eat sitting down. It is served pretty fast. Prices are reasonable compared to peers.,3,menu,MIXED (3),35,9,Positive Overall Experience,Medium,Other / Unknown
Say Cheese,Incredibly delicious and fresh; fast service and use of environmentally friendly materials..,5,taste,POSITIVE (4-5),12,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Say Cheese,Pasta is made there; orders are taken and served. All of them are prepared in one place in 20-25 minutes. The taste is good; the service is good and hygienic; I think it is a taste and culture that should be visited and tasted.,5,outdoor_atmosphere,POSITIVE (4-5),44,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Kukis Suadiye,We went for dessert; but there are also food and breakfast options. It's not a huge venue and it gets pretty busy. We ate moblan; ibiza; strawberry puff pastry desserts. Moblan comes in huge portions. Desserts are very tasty and fresh.,5,indoor_atmosphere,POSITIVE (4-5),41,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Kukis Suadiye,Kukis is a great business that is both a bakery and a patisserie. Their cakes and tea are outstanding.,4,taste,POSITIVE (4-5),19,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Kukis Suadiye,Reasonable prices and amazing deserts.,5,menu,POSITIVE (4-5),5,3,Price & Value,High,Other / Unknown
Kukis Suadiye,The cake was amazing. I recommend it. For those who want to sit and eat there; a big queue is waiting for you.,5,outdoor_atmosphere,POSITIVE (4-5),23,5,Waiting Time & Service Friction,High,Other / Unknown
Kukis Suadiye,Their products are delicious and the sizes are nice. It is very difficult to take orders from the waiters because it is crowded. In addition; the prices should have been more affordable.,3,indoor_atmosphere,MIXED (3),32,3,Price & Value,High,Other / Unknown
Kukis Suadiye,Service is fast. Pistachio prince dessert is excellent!,5,indoor_atmosphere,POSITIVE (4-5),8,0,Food Taste & Satisfaction,Medium,Other / Unknown
Kukis Suadiye,The portion of toast was small; never satiated. Desserts were good.,4,taste,POSITIVE (4-5),11,5,Waiting Time & Service Friction,High,Other / Unknown
Kukis Suadiye,Great tastes; the interest of the employees was very good; thank you to them.,5,outdoor_atmosphere,POSITIVE (4-5),14,10,Short Positive Praise / Recommendation,High,Other / Unknown
Kukis Suadiye,If you want to eat cake or dessert; the real taste is here. The place is very stylish in design. Each of the employees is very caring and helpful; but they have difficulty dealing with everyone because it is crowded.,5,menu,POSITIVE (4-5),40,9,Positive Overall Experience,Medium,Other / Unknown
Kukis Suadiye,Desserts are good but waiters are very surly; We were not well received.,3,taste,MIXED (3),13,5,Waiting Time & Service Friction,High,Other / Unknown
Kukis Suadiye,You should not drink coffee; it tasted very bad. I felt like I was drinking earth. Other than that things are nice.,3,outdoor_atmosphere,MIXED (3),22,0,Food Taste & Satisfaction,Medium,Other / Unknown
Lipa,Great venue great food appetizers. I can be a customer from now on.,5,indoor_atmosphere,POSITIVE (4-5),13,9,Positive Overall Experience,Medium,Other / Unknown
Lipa,The meals are very good. Especially plevlevisca; soka and dried meat are very successful.,5,taste,POSITIVE (4-5),14,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Lipa,I did not like the interior atmosphere; seems a little old to me.,2,outdoor_atmosphere,NEGATIVE (1-2),13,7,"Cleanliness, Ambience & Environment",High,Other / Unknown
Lipa,The place is quite intimate and the ambiance is very pleasant. Simplicity prevails rather than exaggeration and ostentatiousness.,5,indoor_atmosphere,POSITIVE (4-5),18,9,Positive Overall Experience,Medium,Other / Unknown
Lipa,I recommend you try the dried meat. But their beers were a bit expensive.,5,outdoor_atmosphere,POSITIVE (4-5),14,8,Burger Experience,High,Other / Unknown
Lipa,Expensive place.,3,menu,MIXED (3),2,9,Positive Overall Experience,Medium,Other / Unknown
Lipa,All meals were successful; I recommend.,4,taste,POSITIVE (4-5),6,5,Waiting Time & Service Friction,High,Other / Unknown
Lipa,Lipa is a real old style tavern. There is a warm friendly atmosphere. Dry meat was very good.,4,indoor_atmosphere,POSITIVE (4-5),18,9,Positive Overall Experience,Medium,Other / Unknown
Lipa,Great and chill place; ambiance was nice too.,3,outdoor_atmosphere,MIXED (3),8,9,Positive Overall Experience,Medium,Other / Unknown
Lipa,The atmosphere of the place is very good; the bulgur pilaf with dried meat was very good; the quality of the dried meat is a little low.,5,taste,POSITIVE (4-5),27,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Lipa,The variety is less. Rice and dry meat are very good. The ravioli was not good.,4,menu,POSITIVE (4-5),16,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Minoa,Beautiful; cute; stylish and delicious food. It's a bit sad that it is used more like a restaurant than a book cafe; as it turns into a restaurant at a certain time of the evening; so they took us to a place in the back.,4,indoor_atmosphere,POSITIVE (4-5),45,9,Positive Overall Experience,Medium,Other / Unknown
Minoa,A nice place to drink coffee while reading a book. My meat dish arrived cold first. When I reported this to the waiter; they warmed it up and brought it; and then the meat was dry. I did not see the interest that I expected.,3,taste,MIXED (3),45,9,Positive Overall Experience,Medium,Other / Unknown
Minoa,A very well designed cafe; The library looks very stylish. The menu is as you can see in the photo.,4,menu,POSITIVE (4-5),20,9,Positive Overall Experience,Medium,Other / Unknown
Minoa,Nice and fresh ambiance.,5,outdoor_atmosphere,POSITIVE (4-5),4,10,Short Positive Praise / Recommendation,High,Other / Unknown
Minoa,Flat white is very tasty and affordable. The interior of the place is very nicely decorated; I was like amazed.,4,taste,POSITIVE (4-5),20,9,Positive Overall Experience,Medium,Other / Unknown
Minoa,Interior and location are nice; but not as nice as other restaurant of the same company. We bought a strawberry brownie cake; my friend and I both had a bad stomach.,1,indoor_atmosphere,NEGATIVE (1-2),31,9,Positive Overall Experience,Medium,Other / Unknown
Minoa,I tried coffee and a desert; all of them was not bad.,3,outdoor_atmosphere,MIXED (3),12,0,Food Taste & Satisfaction,Medium,Other / Unknown
Minoa,We went a few times for breakfast; we were quite satisfied. The place is really nicely decorated. Breakfast for two was understated and good. The service was smooth and the waiters were kind.,5,taste,POSITIVE (4-5),33,5,Waiting Time & Service Friction,High,Other / Unknown
Minoa,We preferred milkshake and smoothie. Chocolate sauce added to the blueberry milkshake. The smoothie is also unrelated to the smoothie; it was quite sour; so it was not fresh.,1,menu,NEGATIVE (1-2),29,0,Food Taste & Satisfaction,Medium,Other / Unknown
Minoa,A cafe where books and coffee are combined very well.,5,indoor_atmosphere,POSITIVE (4-5),10,9,Positive Overall Experience,Medium,Other / Unknown
Minoa,Ambience is very nice but they don't let you work at the outside tables; that is a negative point.,4,outdoor_atmosphere,POSITIVE (4-5),19,7,"Cleanliness, Ambience & Environment",High,Other / Unknown
Suflor,The place is not very big; but there are enough tables outside as well; but we sat inside. The souffles from the name of the place were very nice.,5,taste,POSITIVE (4-5),29,9,Positive Overall Experience,Medium,Other / Unknown
Suflor,This café was highly recommended by an Istanbul-based blogger for its soufflés. The unique 2D interiors and decorations caught my eye as soon as I entered. I opted for the Chocolate with Orange soufflé; while my husband chose the Chocolate with Blueberries. I must say; the taste was absolutely amazing.,4,outdoor_atmosphere,POSITIVE (4-5),50,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Suflor,This is one of my favorite cafes in Istanbul. As you can see on the menu; the soufflés are about 100 TL; the drinks could be more appropriate.,5,indoor_atmosphere,POSITIVE (4-5),28,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Suflor,I can say that the lack of lactose-free milk is a big deficiency for me. Desserts were good.,3,menu,MIXED (3),18,0,Food Taste & Satisfaction,Medium,Other / Unknown
Suflor,Tasty; delicious soufflés!,5,outdoor_atmosphere,POSITIVE (4-5),3,0,Food Taste & Satisfaction,Medium,Other / Unknown
Suflor,There was a queue and the cafe was small. So you have to be willing to wait in line. But it was still a good experience for us. The soufflé was very sugary and after eating a little bit of mister. The gifts given were also very sweet and took us back to our childhood.,4,taste,POSITIVE (4-5),55,5,Waiting Time & Service Friction,High,Other / Unknown
Suflor,It's a very small and elegant place; its decor attracted me as I passed by. This cafe specializes in souffles of various flavors and the service they have is excellent and the staff are welcoming and cheerful.,4,indoor_atmosphere,POSITIVE (4-5),37,9,Positive Overall Experience,Medium,Other / Unknown
Suflor,Overrated souffles. It wasn't as nice as I expected.,3,outdoor_atmosphere,MIXED (3),9,0,Food Taste & Satisfaction,Medium,Other / Unknown
Suflor,I ordered the banana & white chocolate souffle. It was a little small but very tasty. They serve it with ice cream. The staff is also very polite and smiling.,5,menu,POSITIVE (4-5),30,0,Food Taste & Satisfaction,Medium,Other / Unknown
Suflor,It was worth getting up and going from Beylikduzu. Atmosphere 10/10,5,indoor_atmosphere,POSITIVE (4-5),11,10,Short Positive Praise / Recommendation,High,Other / Unknown
Suflor,This is one of the best sufles I’ve ever eaten. Although it was package service; I like the presentation; taste and texture of the chocolate. Thank you Suflor Team! ,5,taste,POSITIVE (4-5),29,0,Food Taste & Satisfaction,Medium,Other / Unknown
Berdan Doner,As a doner lover; it met my expectations in terms of price; taste and service. It is sure to increase the flavor in wood fire.,4,outdoor_atmosphere,POSITIVE (4-5),25,0,Food Taste & Satisfaction,Medium,Other / Unknown
Berdan Doner,Service was bad. I think a few treats should be given.,3,indoor_atmosphere,MIXED (3),11,6,Staff & Service Quality,High,Other / Unknown
Berdan Doner,High aroma. It is cooked completely on wood fire and without gas fueling. It turns very well.,5,taste,POSITIVE (4-5),17,0,Food Taste & Satisfaction,Medium,Other / Unknown
Berdan Doner,Great doner; I liked it. Portions of it was enough too.,3,taste,MIXED (3),11,10,Short Positive Praise / Recommendation,High,Other / Unknown
Berdan Doner,Seriously cheap and affordable price for those who want to eat delicious meat doner kebab.,5,outdoor_atmosphere,POSITIVE (4-5),15,3,Price & Value,High,Other / Unknown
